,Drug1,Drug1,Drug1,Drug1,Drug2,Drug2,Drug2,Drug2,Drug3,Drug3,Drug3,Drug3
Compound_71165,1026.00082222468,1181.84952712684,764.436603407609,1076.05005989769,1028.48575063552,1270.84726126929,1160.97742353445,1186.18735629518,616.293793996405,805.212159451381,787.017062400261,957.202634892218
Compound_58969,1090.89116694491,945.299531240967,1090.37309613767,753.824284593968,1142.91469825642,434.238644091178,444.798922134377,859.300813957587,1313.55291787998,1260.75173051564,1309.25287940403,1158.43451710085
Compound_31133,1051.84520445007,676.864191328109,788.360879547169,1074.77102959132,977.733191946769,756.766239569105,996.352733973215,1051.08352994505,1074.14946993918,1019.4559222677,1261.47174039649,1126.14797989298
Compound_50628,1118.26750087058,1015.27844146983,1131.33674855075,1256.35450175184,849.756738946675,801.784054031973,1263.34654104716,991.887651064981,940.42042841073,809.234486411653,827.667307370367,821.981535016059
Compound_16942,1023.27157589226,1175.70705157146,879.36574871144,920.478777000468,716.126232201782,935.055998355503,1000.87979128419,730.21666364219,1144.80919637082,1002.39833334841,1202.05797427292,1157.38834408427
Compound_25746,443.623405828418,584.233785925923,941.515849360055,876.635655438068,1006.84939626675,606.109390088245,975.84181671139,728.718164024836,1409.07664914443,1196.80782137853,1106.95654229559,1190.7763805795
Compound_82256,817.39957294207,1220.64847388499,863.45733493258,904.111824485614,803.241150322128,1073.44692744991,980.392013651628,849.588257912164,1164.32169190129,1287.34203704292,1120.35369852683,1193.27263977523
Compound_14878,889.510775251487,1339.82256427137,1015.0125227713,1018.06290318187,1062.6322006782,1048.08950640135,894.54649308571,1294.11679221956,812.456635996137,766.711814882332,945.643532243126,973.269923219579
Compound_77029,754.544213137198,527.762010693604,1115.18691921433,1102.68265444533,879.757826931167,768.205566654425,980.610119862434,801.042169484964,1095.92911285868,1128.64229177784,1182.69412697053,921.193815291226
Compound_6334,1104.29875054749,616.437532943311,957.871532769783,801.468484405325,935.891880214249,783.719200654816,993.951177331369,831.705712485018,969.276952530055,1003.5540455183,1046.91193076224,1208.01803851445
Compound_5849,959.587949614042,796.530769016007,1092.03648174328,1258.62459008306,1076.79015906875,1029.21004174159,1012.43948349797,881.305054795015,1237.44098994461,1065.05589160698,1123.35993333485,1296.86832368993
Compound_26420,999.357619079932,1033.41967919963,1198.72624318645,1117.59609099393,965.581787715944,1242.62983146204,838.645001118876,1202.18231159602,1321.45005300785,1151.47574812688,1176.49425195426,1269.92572153675
Compound_66672,1225.44502338264,1098.91384871939,1234.60579059202,1114.15987500211,1030.78843021044,1342.94865841898,1064.42427418404,1321.92814047137,1066.96707446343,1010.37328251135,972.253128474635,758.264893694517
Compound_21197,836.174080579484,1121.9210803082,1216.55868581615,819.063929041224,1050.28183363514,1129.84567307976,1021.10178051479,732.677494070747,1273.5765382907,1303.9417423837,1319.63652992273,1381.59629191678
Compound_71623,1121.59606265119,1007.6921063764,1134.0947060241,1100.78075819693,1423.76779905882,1123.80888842829,1508.3877810319,1073.30071113679,1082.17445693893,808.765728292378,1045.36503202331,950.264160153901
Compound_31373,1055.84546204307,1234.96492950458,986.102844809289,977.153969782255,1226.85262941676,1199.44746496174,1285.93735627422,1291.78971664832,941.113846491662,848.400447417838,959.352772256759,1003.89751124727
Compound_31424,1255.97470826814,1254.43709865583,1002.25725624985,1091.66746750069,784.500457202539,1310.60026503821,1383.25256152337,1363.73154722102,865.988681519809,707.233251538834,978.179053877094,840.062159214697
Compound_92507,542.053000931679,950.374303289062,850.511478346313,634.35427793404,1008.51487893512,1012.66152040697,1281.35341622595,905.651168047557,1129.05715256396,1109.84312714102,1046.89142172772,1095.92163416352
Compound_61910,852.706062574468,966.745370325106,1163.29840123494,920.188656068762,891.551318682215,616.402200472288,1100.78355344705,1006.67236979168,1399.1218943405,1162.44823405389,1220.53734556088,1415.85909585333
Compound_14123,672.76403556001,1438.85149627132,803.928636174885,970.892550060104,691.703222777186,1030.48733302662,720.153847497496,585.322142057991,1251.85227448686,1088.66305989752,1313.30300887402,1016.39619001475
Compound_67786,1268.0200614379,958.06141781441,1336.89017914292,965.290833206611,1117.17668244846,1187.59082043965,878.176294759571,1167.05286870345,820.05486572271,744.632945337891,996.486361469352,992.729543941582
Compound_37519,1095.84528672376,1391.1758278167,1222.68806922579,1045.32049976869,1243.77905668932,1008.58330018873,1408.08047525584,932.515252154467,991.722042519861,1012.91322171011,943.164745618641,843.792631181036
Compound_22481,1152.9403907689,1093.5026384529,784.223884205922,862.078630914521,651.903232574149,939.596042649929,988.400367510535,943.634056254315,1167.10907668334,1009.7242547907,1082.06239025183,1194.27635289192
Compound_88828,846.927520614255,878.116340076498,717.787578041337,1297.05627650895,839.459184964764,905.132618612027,786.696632679762,909.009423758317,739.432077361545,660.249495515683,636.139564859774,804.465179178715
Compound_86591,951.841849439737,1216.81290687953,1078.78124355917,1086.60594750349,1245.97802002314,1129.85487915669,1152.51318305403,1100.9066499852,748.200609546495,714.765882298661,1030.57780483419,803.582985603314
Compound_3485,622.912461613065,850.268984279319,1072.58660158699,1118.4284031577,834.65959609688,743.612767082992,671.903759705849,802.42911845739,1027.28949056164,1152.02336934746,1037.71663083681,924.744787039865
Compound_22155,1018.17098914969,946.468558010666,1002.32461376836,1035.9491031515,866.164048231743,625.118052225886,688.974147731178,510.041872444909,1157.47792644964,1180.38658100397,1051.65865242367,1116.94753878352
Compound_82282,713.987443627304,797.494759603985,696.629169705978,1044.27351425457,749.245486437163,1107.3419751575,856.07329079347,1468.33335702789,1177.08827580488,1260.65848135133,1257.54884685701,1134.91853410003
Compound_285,870.2689118355,953.171689269497,484.159782592607,969.845699623717,775.46177601833,823.759841396801,1077.09095418293,710.216389898442,1253.2062399244,1151.62474350164,877.254315295758,1097.88162805044
Compound_91971,1160.96803793404,1113.51889552124,1224.12243607023,1025.70418823683,1464.37118008816,1195.89559935492,1005.42761336968,1223.15208319143,684.318704055469,988.24919403865,763.453733869752,873.537621686296
Compound_46286,853.182442370603,870.551670297979,1054.26174074443,1286.03799755894,1097.94667095146,744.87828295486,741.679910430191,1280.63838463155,1152.63625151125,1203.22916560206,1312.61922652432,1248.70035722268
Compound_9187,948.524163482542,988.068955268421,1011.01640222004,1094.94815473097,1053.04035106752,857.474073627028,966.316488401835,489.401297561043,1059.15626579203,1208.5915070704,1144.09507082108,1253.44196665332
Compound_24246,846.146202817634,940.096412963298,656.852455724613,1138.61376807186,578.516254929811,1016.42329308467,741.306349370059,1029.78350779407,1089.33573814696,1230.16424418875,1106.26962036941,1352.52122802733
Compound_27804,718.384516938082,1201.00777751851,1063.59305230767,905.511765189334,1091.66473955084,860.409369865756,974.450240039124,975.91675779544,1088.53833336468,1241.1338125854,1108.35227823687,1262.16531438326
Compound_48142,1348.47078423323,1237.76940616287,1314.07274556766,1129.09089633363,1310.76013840271,1303.26859020303,996.711400258289,980.722530342947,986.351263886865,663.729417791688,994.763923719401,813.373505291733
Compound_64589,1155.49505377022,1230.91610163756,1281.15930404899,1201.9428479502,849.580316696346,1314.46522336647,553.404652201928,1351.00377513193,785.950072571874,648.64846574988,1025.55337646383,799.684773804603
Compound_96119,849.338333936986,1015.0960027145,618.958320778599,1092.01935631815,977.64454078685,815.416590143845,943.39239496283,666.359729245119,1302.29238520833,1030.03978120324,1201.66188450256,1184.10873034159
Compound_43228,822.832625909822,774.612662496586,607.107676497291,920.852553056386,1075.17715114216,1108.43830990521,1048.80055974855,1123.10601696749,1149.81708806561,1157.53085777818,1003.15725099048,1264.2645316558
Compound_43702,410.729085075962,957.285796368745,670.984891582075,1103.36781004797,276.79070780669,531.860600052956,665.820982455519,1065.13591761598,1153.53206138134,872.654340529302,1109.00590145778,880.076291782405
Compound_78662,1114.20449471021,1132.44327033729,874.640916905446,1039.7283215637,1032.5608020333,1158.51669148438,1014.87339621233,692.37656702678,886.873826552464,858.200385258725,739.018655864151,845.874879479953
Compound_4278,711.308468875128,781.495638718023,1358.04372524029,967.997431555465,1032.07489149357,1198.29063082985,993.327996681575,1213.85053014539,1318.8925818142,1386.72741784943,1577.89440733494,1232.95322628829
Compound_11398,1112.48806837597,1032.21954359475,933.369157855622,1066.51380453428,1083.08928529855,1233.51156024318,1348.04727308982,1272.53743298616,982.815015715926,1059.81683845291,917.293123570744,830.417258873309
Compound_9940,961.425049559061,1236.15924448659,919.656461790878,1134.72142835246,995.795290827928,1223.40563410113,1271.02537727213,1291.3213030092,705.364121593157,592.882975539058,961.89748058801,965.945394501939
Compound_27027,1088.0246958416,613.669821398989,1098.41309971509,838.311755074397,1086.7389353073,1060.6280855789,671.36557649418,598.886912661034,1200.07146976803,1224.57729453082,1010.54993213869,1057.38431428313
Compound_54293,1234.85807044875,1081.07205677578,1265.06880753262,1105.00382999789,1029.83562820903,1337.91032645872,854.4086027687,822.763651145281,724.152530423085,964.330233822909,790.438648525514,980.845171407448
Compound_19170,1174.47633077659,1294.48441066566,920.547933356446,1013.05919996308,980.78937188446,1202.38141675323,1358.25781291208,984.741840103653,847.249986929802,855.405808753191,690.520560585916,930.789168641238
Compound_33624,1054.23448959943,1019.37363733384,856.412925627864,948.429810699809,1304.95155783593,1174.75325594683,1062.89076088857,1398.56721322867,842.590062640982,712.796231056539,965.837298537178,961.958856744482
Compound_53598,1091.59087280448,1079.91708582818,828.054207440498,1177.65898539805,1423.01193672011,1070.76604956816,1326.7309725649,1019.07467684883,1040.58655473073,833.102913047196,787.992424646668,828.810857469496
Compound_92705,864.353113874298,879.453883816318,631.505396836811,1060.59122212272,1119.18532622414,864.960624905485,1244.8735895936,1085.50863298473,1124.18636543076,1171.29710437021,1217.33126192268,1087.139051611
Compound_14257,1296.80360567882,1154.69929271375,1023.11115702536,1143.96688896408,1218.41182129729,1158.45195055366,1179.21025872456,1157.55994130585,955.940989472136,855.453268703426,943.963364377959,1083.32443077254
Compound_63946,1040.75945080773,1145.93449627971,1030.05348710528,1266.40650300401,912.900953562785,1168.33584214827,814.526004795422,730.172209296858,325.933508465238,799.773192042947,745.843557563632,788.600520859152
Compound_8177,816.969376543514,789.411413628166,952.241871781705,1047.77791445983,900.506756690759,998.63167431065,897.611230685492,1429.78863379779,1537.01493544461,1242.52982693141,1116.64205850518,1361.4618257554
Compound_37254,1242.90758492459,1215.11445395672,1078.31608679671,1153.08351587529,1160.53977533927,1290.22454215921,930.920841112521,1059.088144876,960.555174783144,654.334298027721,1043.94731213692,775.392307329366
Compound_15197,1102.60885190041,743.610457090142,705.900967514149,1241.90742258648,1061.04706838955,1328.4687326848,1294.0724730748,1166.91028345026,881.508106596677,504.09507698518,570.776897219044,971.770392354625
Compound_46421,652.919470931306,988.921735524316,1052.40468394014,591.301958742626,1038.45051038347,876.76557584709,1054.38555972467,927.020639601919,1410.73194932201,1106.74238494943,1327.97245949452,1052.80558181191
Compound_93750,940.284308979378,1140.97436062532,869.705415785393,498.657431739364,856.731606177894,1184.16758732293,1093.3867582684,1019.53928797198,1122.61118918436,1096.41392756623,1120.00975483916,1262.02672148668
Compound_18610,1030.51652878978,1137.40450085786,1021.39068565128,906.458049031313,1082.81844479027,1163.83927277822,1179.17147769171,1024.20117318399,995.932047844558,1018.73571321457,932.724226655769,894.95475948142
Compound_54761,815.7393970918,584.544235991481,737.506627291973,718.475153265274,652.41622995139,738.264634037388,1089.57673320533,976.241145235434,910.532119741994,1027.49087926801,1005.32956541793,1012.48298105193
Compound_34434,867.996512066272,986.065578626639,1169.84184467709,1117.32079108522,981.268797202374,1004.44997759546,755.862102189907,1161.33928113412,1285.41465369776,1347.27122271782,1350.70267240451,1187.76260219603
Compound_26250,625.061906886891,1345.07322083496,1218.79414980197,1330.67764750171,1444.21462232508,1160.82322586096,1036.671209385,1070.96626998502,828.541044666863,856.893413754691,940.767582388699,841.121773472554
Compound_99266,1081.19729095233,971.484875702418,1145.77218940366,1172.96414423859,762.303567798169,841.983809121667,1140.73925077132,1311.47087019891,675.844758948182,790.926678871296,894.740262886662,916.47106062957
Compound_26115,1170.91872773076,1115.21674986496,968.316567926698,788.553396576878,1050.70189793333,1278.24488654986,1086.11010134483,849.051428402038,739.292718915321,898.99667308121,823.882072387933,643.875325787324
